,name,fold,r2,params,estimator
161,diabetes,53,-0.6815165741926292,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
162,diabetes,54,-11.085714285714278,{'random_state': 5},FlippingDecisionTreeRegressor
163,diabetes,54,-11.085714285714278,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
164,diabetes,54,-5.289668691286037,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
165,diabetes,55,0.07566666666666666,{'random_state': 5},FlippingDecisionTreeRegressor
166,diabetes,55,0.07566666666666666,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
167,diabetes,55,0.03450999999999993,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
168,diabetes,56,0.45558608058608074,{'random_state': 5},FlippingDecisionTreeRegressor
169,diabetes,56,0.45558608058608074,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
170,diabetes,56,0.5075915750915749,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
171,diabetes,57,-0.1579606784888199,{'random_state': 5},FlippingDecisionTreeRegressor
172,diabetes,57,-0.1579606784888199,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
173,diabetes,57,0.05625771010023173,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
174,diabetes,58,0.0891273915072327,{'random_state': 5},FlippingDecisionTreeRegressor
175,diabetes,58,0.0891273915072327,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
176,diabetes,58,0.4406719552029864,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
177,diabetes,59,-3.3024544734758496,{'random_state': 5},FlippingDecisionTreeRegressor
178,diabetes,59,-3.3024544734758496,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
179,diabetes,59,-0.21225653206650885,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
180,diabetes,60,-1.435294117647059,{'random_state': 5},FlippingDecisionTreeRegressor
181,diabetes,60,-1.435294117647059,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
182,diabetes,60,-0.9162461284513821,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
183,diabetes,61,-0.18791118421052566,{'random_state': 5},FlippingDecisionTreeRegressor
184,diabetes,61,-0.18791118421052566,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
185,diabetes,61,0.4386244629430729,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
186,diabetes,62,0.6193502824858756,{'random_state': 5},FlippingDecisionTreeRegressor
187,diabetes,62,0.6193502824858756,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
188,diabetes,62,0.7106057592528541,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
