,name,fold,r2,params,estimator
180,diabetes,90,0.36138613861386115,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
181,diabetes,90,0.36138613861386115,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
182,diabetes,91,-2.9011090573012925,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
183,diabetes,91,-2.9011090573012925,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
184,diabetes,92,-0.2704798127559973,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
185,diabetes,92,-0.2704798127559973,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
186,diabetes,93,-1.058080808080808,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
187,diabetes,93,-1.058080808080808,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
188,diabetes,94,-2.037634408602149,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
189,diabetes,94,-2.037634408602149,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
190,diabetes,95,-0.6982902418682235,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
191,diabetes,95,-0.6982902418682235,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
192,diabetes,96,-18.27981651376148,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
193,diabetes,96,-18.27981651376148,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
194,diabetes,97,-0.024379300029913287,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
195,diabetes,97,-0.024379300029913287,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
196,diabetes,98,0.2905591200733274,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
197,diabetes,98,0.2905591200733274,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
198,diabetes,99,-2.9061685490877474,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
199,diabetes,99,-2.9061685490877474,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
200,diabetes,100,-1.1273338312173258,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
201,diabetes,100,-1.1273338312173258,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
202,diabetes,101,-2.478260869565216,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
203,diabetes,101,-2.478260869565216,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
204,diabetes,102,-0.3178206583427907,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
205,diabetes,102,-0.3178206583427907,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
206,diabetes,103,0.3150891287973894,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
207,diabetes,103,0.3150891287973894,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
208,diabetes,104,0.08403835307388585,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
209,diabetes,104,0.08403835307388585,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
210,diabetes,105,-0.32300884955752185,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
211,diabetes,105,-0.32300884955752185,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
212,diabetes,106,-1.88913624220837,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
213,diabetes,106,-1.88913624220837,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
214,diabetes,107,0.19507527430466942,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
215,diabetes,107,0.19507527430466942,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
216,diabetes,108,-2.051907442151344,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
217,diabetes,108,-2.051907442151344,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
218,diabetes,109,0.3724884080370947,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
219,diabetes,109,0.3724884080370947,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
220,diabetes,110,0.63681592039801,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
221,diabetes,110,0.63681592039801,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
222,diabetes,111,0.2769041769041771,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
223,diabetes,111,0.2769041769041771,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
224,diabetes,112,-7.635474860335195,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
225,diabetes,112,-7.635474860335195,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
226,diabetes,113,-0.11313969571230986,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
227,diabetes,113,-0.11313969571230986,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
228,diabetes,114,-0.08148704468644374,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
229,diabetes,114,-0.08148704468644374,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
230,diabetes,115,-0.1645768025078369,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
231,diabetes,115,0.07993730407523514,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
232,diabetes,116,-0.5657894736842102,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
233,diabetes,116,-0.5657894736842102,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
234,diabetes,117,-1.0636687444345494,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
235,diabetes,117,-1.0636687444345494,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
236,diabetes,118,-1.62634989200864,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
237,diabetes,118,-1.62634989200864,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
238,diabetes,119,-0.41727672035139074,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
239,diabetes,119,-0.41727672035139074,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
240,diabetes,120,-0.08201732042791665,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
241,diabetes,120,-0.08201732042791665,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
242,diabetes,121,-2.523630504833509,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
243,diabetes,121,-2.523630504833509,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
244,diabetes,122,-1.4420030659172203,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
245,diabetes,122,-1.4420030659172203,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
246,diabetes,123,-0.017608897126969003,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
247,diabetes,123,-0.017608897126969003,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
248,diabetes,124,-0.46494992846924177,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
249,diabetes,124,-0.46494992846924177,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
250,diabetes,125,-0.5576271186440673,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
251,diabetes,125,-0.5576271186440673,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
252,diabetes,126,-0.9871630295250311,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
253,diabetes,126,-0.9871630295250311,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
254,diabetes,127,-0.16392092257001667,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
