,name,fold,auc,params,estimator
158,appendicitis,79,1.0,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
159,appendicitis,79,1.0,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
160,appendicitis,80,0.7058823529411764,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
161,appendicitis,80,0.7058823529411764,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
162,appendicitis,81,0.9411764705882353,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
163,appendicitis,81,0.9411764705882353,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
164,appendicitis,82,0.9485294117647058,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
165,appendicitis,82,0.9558823529411764,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
166,appendicitis,83,0.7279411764705882,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
167,appendicitis,83,0.7205882352941176,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
168,appendicitis,84,0.7720588235294118,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
169,appendicitis,84,0.7720588235294118,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
170,appendicitis,85,0.7823529411764706,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
171,appendicitis,85,0.7823529411764706,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
172,appendicitis,86,0.7426470588235294,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
173,appendicitis,86,0.7426470588235294,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
174,appendicitis,87,0.7132352941176471,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
175,appendicitis,87,0.7132352941176471,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
176,appendicitis,88,0.9852941176470588,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
177,appendicitis,88,0.9852941176470588,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
178,appendicitis,89,0.875,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
179,appendicitis,89,0.875,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
180,appendicitis,90,0.7941176470588236,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
181,appendicitis,90,0.8058823529411765,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
182,appendicitis,91,0.7867647058823529,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
183,appendicitis,91,0.7867647058823529,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
184,appendicitis,92,0.8970588235294118,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
185,appendicitis,92,0.8970588235294118,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
186,appendicitis,93,0.8529411764705882,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
187,appendicitis,93,0.8529411764705882,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
188,appendicitis,94,0.8382352941176471,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
189,appendicitis,94,0.8382352941176471,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
190,appendicitis,95,0.8235294117647058,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
191,appendicitis,95,0.8235294117647058,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
192,appendicitis,96,0.6617647058823529,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
193,appendicitis,96,0.6617647058823529,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
194,appendicitis,97,0.8235294117647058,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
195,appendicitis,97,0.8235294117647058,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
196,appendicitis,98,0.9117647058823528,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
197,appendicitis,98,0.9117647058823529,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
