,name,fold,auc,params,estimator
173,appendicitis,57,0.8235294117647058,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
174,appendicitis,58,0.838235294117647,{'random_state': 5},FlippingDecisionTreeClassifier
175,appendicitis,58,0.838235294117647,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
176,appendicitis,58,0.9191176470588235,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
177,appendicitis,59,0.7794117647058822,{'random_state': 5},FlippingDecisionTreeClassifier
178,appendicitis,59,0.7794117647058822,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
179,appendicitis,59,0.8529411764705882,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
180,appendicitis,60,0.5705882352941176,{'random_state': 5},FlippingDecisionTreeClassifier
181,appendicitis,60,0.5705882352941176,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
182,appendicitis,60,0.8529411764705882,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
183,appendicitis,61,0.75,{'random_state': 5},FlippingDecisionTreeClassifier
184,appendicitis,61,0.75,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
185,appendicitis,61,0.6911764705882353,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
186,appendicitis,62,0.8455882352941176,{'random_state': 5},FlippingDecisionTreeClassifier
187,appendicitis,62,0.8455882352941176,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
188,appendicitis,62,0.7573529411764706,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
189,appendicitis,63,0.6544117647058824,{'random_state': 5},FlippingDecisionTreeClassifier
190,appendicitis,63,0.6544117647058824,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
191,appendicitis,63,0.6029411764705882,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
192,appendicitis,64,0.838235294117647,{'random_state': 5},FlippingDecisionTreeClassifier
193,appendicitis,64,0.838235294117647,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
194,appendicitis,64,0.7720588235294118,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
195,appendicitis,65,0.5176470588235293,{'random_state': 5},FlippingDecisionTreeClassifier
196,appendicitis,65,0.5176470588235293,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
197,appendicitis,65,0.5411764705882354,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
